THERMON GROUP HOLDINGS;0.010556%
YUASA TRADING CO;0.010553%
BROADLEAF;0.010552%
ARBONIA;0.010549%
DESCENTE;0.010527%
TRIPLE-S MANAGEMENT B;0.010500%
HELICAL;0.010499%
ARUHI CORP;0.010481%
YANLORD LAND GROUP;0.010462%
SURUGA BANK;0.010460%
ACCELL GROUP;0.010451%
AEGION A;0.010448%
CANFOR CORP;0.010437%
RAKSUL;0.010435%
NIPPON SEIKI CO;0.010426%
FIBI HOLDINGS;0.010414%
MITSUBISHI PENCIL CO;0.010412%
TRANCOM CO;0.010407%
ENCE ENERGIA Y CELULOSA;0.010403%
SIENNA SENIOR LIVING;0.010392%
GLOBAL MEDICAL REIT;0.010390%
ROYAL HOLDINGS;0.010371%
AUSTRIA TECH & SYSTEM;0.010369%
WASHTEC;0.010358%
PICTON PPTY INCOME;0.010348%
ENNIS;0.010346%
EMPIRIC STUDENT PROPERTY;0.010341%
FIERA CAPITAL;0.010331%
CSTONE PHARMACEUTICALS;0.010320%
KEIYO BANK (THE);0.010305%
GREAT SOUTHERN BANCORP;0.010269%
KOGAN.COM;0.010263%
CENTRAL PACIFIC FINL;0.010262%
LEMAITRE VASCULAR;0.010252%
OKAMURA CORPORATION;0.010218%
NIKKISO CO;0.010213%
SKISTAR B;0.010207%
NEXGEN ENERGY;0.010201%
NITTO KOGYO CORP;0.010197%
ENOVA INTERNATIONAL;0.010185%
MITCHELLS & BUTLERS;0.010178%
YELLOW HAT;0.010173%
HAMAKYOREX CO;0.010172%
RESTAURANT GROUP;0.010145%
U-BLOX;0.010139%
MAXELL HOLDINGS;0.010130%
TOKAI TOKYO FINL HLDGS;0.010130%
QCR HOLDINGS;0.010110%
LIBERTY LATIN AMERICA A;0.010109%
METLIFECARE;0.010105%
EVENTBRITE;0.010103%
TUTOR PERINI;0.010086%
TOMONY HOLDINGS;0.010064%
JAPAN WOOL TEXTILE CO;0.010050%
KAMBI GROUP;0.010050%
SERVICE STREAM;0.010044%
OPTIM;0.010042%
BANK OF GEORGIA GROUP;0.010015%
IMPINJ;0.009998%
DEXERIALS CORP;0.009996%
GWA GROUP;0.009985%
ILLIMITY BANK;0.009957%
FLATEX;0.009945%
NITTOKU CO;0.009941%
PITNEY BOWES;0.009926%
OISIX RA DAICHI;0.009898%
CATALYST PHARMACEUTICAL;0.009871%
HOSIDEN CORP;0.009871%
KALA PHARMECUTICAL;0.009863%
OOH MEDIA;0.009839%
URBAN&CIVIC;0.009838%
PEOPLES BANCORP;0.009826%
BRIGHTVIEW HOLDINGS;0.009821%
MITSUBISHI SHOKUHIN CO;0.009818%
CLAL INSURANCE ENT HLDGS;0.009812%
ODONATE THERAPEUTICS;0.009802%
SAUL CENTERS;0.009802%
MAYNE PHARMA GROUP;0.009796%
ANTARES PHARMA;0.009795%
PIOLAX;0.009792%
COMPUTER ENGR & CONSU;0.009782%
ELLINGTON FINANCIAL;0.009777%
AVENTUS GROUP;0.009764%
ARROW FINANCIAL CORP;0.009764%
SHIBAURA MACHINE CO;0.009758%
S POOL;0.009747%
TOKYU CONSTRUCTION;0.009740%
KITZ;0.009738%
PLANTRONICS;0.009727%
CROMBIE REIT;0.009726%
COLONY NORTHSTAR CR A;0.009710%
HANSA BIOPHARMA;0.009710%
SCHNITZER STEEL IND A;0.009703%
KEIHANSHIN BUILDING CO;0.009702%
PRESSANCE;0.009698%
ADASTRIA CO;0.009693%
WESTERN AREAS;0.009687%
HEIDRICK & STRUGGLES INT;0.009683%
TAKARA STANDARD CO;0.009674%
HOKUETSU CORP;0.009670%
WACKER NEUSON;0.009657%
OPTEX CO;0.009654%
CITYCON;0.009639%
WUESTENROT & WUERTTEMBER;0.009635%
VIRNETX HOLDING;0.009631%
DEVOTEAM;0.009627%
ASCOPIAVE;0.009625%
RYOSAN CO;0.009621%
S FOODS;0.009603%
DIME COMMUNITY BANCSHS;0.009599%
JONES (WATKIN);0.009598%
PROPETRO HOLDING CORP;0.009575%
SHOEI FOODS CORP;0.009564%
MAYTRONICS;0.009556%
SEIKO HOLDINGS CORP;0.009538%
KANEMATSU ELECTRONICS;0.009527%
RELIA;0.009524%
UROGEN PHARMA;0.009521%
RIKEN VITAMIN CO;0.009520%
CUSTODIAN REIT;0.009518%
BANCORP (THE);0.009515%
EXTREME NETWORKS;0.009510%
ORIGIN BANCORP;0.009506%
BORUSSIA DORTMUND;0.009492%
QUANEX BUILDING PRODUCTS;0.009489%
FIRST BANCSHARES (THE);0.009487%
EXEDY CORP;0.009485%
ALLIANCE PHARMA;0.009485%
DMC GLOBAL;0.009483%
TELEVISION BROADCASTS;0.009479%
MULLEN GROUP;0.009451%
PKSHA TECHNOLOGY;0.009447%
BUCKLE (THE);0.009441%
BIG SHOPPING CENTERS;0.009431%
PASON SYSTEMS;0.009424%
SLEEP COUNTRY CANADA;0.009422%
BJ'S RESTAURANTS;0.009419%
SHIZUOKA GAS CO;0.009411%
GOEASY;0.009403%
CARS.COM;0.009402%
THE MEET GROUP;0.009380%
SAMTY CO;0.009377%
HARBORONE BANCORP;0.009372%
NIPPON ROAD CO;0.009349%
AMNEAL PHARMACEUTICALS;0.009327%
PACIFIC TEXTILES HLDGS;0.009311%
ROSETTA STONE;0.009309%
ARDELYX;0.009304%
HORIZON BANCORP INDIANA;0.009299%
GEO HOLDINGS CORP;0.009293%
CLAS OHLSON B;0.009291%
MARINEMAX;0.009286%
MUSASHI SEIMITSU IND CO;0.009270%
REGIONAL REIT;0.009237%
KIMBALL INTERNATIONAL B;0.009225%
NISHIO RENT ALL CO;0.009214%
MYERS INDUSTRIES;0.009210%
FIRST FINANCIAL INDIANA;0.009193%
SUMMIT REAL ESTATE HLDG;0.009167%
RICOH LEASING CO;0.009153%
HAWKINS;0.009146%
MOBILEIRON;0.009142%
WINMARK CORP;0.009133%
HIDAY HIDAKA CORP;0.009132%
ALIMAK HEK GROUP;0.009114%
ANDERSONS (THE);0.009113%
RURAL FUNDS GROUP;0.009109%
AGILYSYS;0.009099%
NACHI-FUJIKOSHI CORP;0.009088%
NITTA CORP;0.009076%
SOUTHERN CROSS MEDIA GRP;0.009068%
LUXFER HOLDINGS (US);0.009054%
NEOPHOTONICS;0.009047%
COMTECH TELECOM;0.009045%
FBL FINANCIAL GROUP A;0.009036%
SBS HOLDINGS;0.009018%
BANK MARIN;0.009012%
TRIUMPH GROUP;0.009010%
SELECT HARVESTS;0.009008%
NIPPON CERAMIC CO;0.009002%
SAKATA INX CORP;0.008998%
HEALTH CATALYST;0.008981%
STAR MICRONICS;0.008977%
HAMBURGER HAFEN UND LOGI;0.008962%
KONISHI CO;0.008957%
COLTENE HOLDING;0.008906%
GAM HOLDING;0.008902%
SHIBUYA KOGYO CO;0.008899%
BIODELIVERY SCIENCE INTL;0.008873%
MCMILLAN SHAKESPEARE;0.008869%
STARTS PROCEED INV;0.008841%
VIAD CORP;0.008838%
KEY COFFEE;0.008835%
SI BONE INC;0.008834%
ZENRIN CO;0.008833%
JAPAN SECURITIES FINANCE;0.008829%
MAEDA KOSEN CO;0.008818%
MITHRA PHARMACEUTICALS;0.008818%
CAMURUS;0.008796%
CATCHMARK TIMBER TRUST A;0.008791%
CANACCORD GENUITY GROUP;0.008781%
ANGIODYNAMICS;0.008779%
DIEBOLD NIXDORF;0.008768%
AG GROWTH INTERNATIONAL;0.008753%
DREAM OFFICE REIT;0.008734%
TOPRE CORP;0.008725%
IOMART GROUP;0.008722%
KARO PHARMA;0.008707%
SEIKAGAKU CORP;0.008706%
SANYO DENKI CO;0.008706%
CREDITO VALTELLINESE;0.008689%
CONDUENT;0.008688%
JAPAN PULP & PAPER CO;0.008670%
MITEK SYSTEMS;0.008661%
MAX CO;0.008653%
SPAREBANK 1 OSTLANDET;0.008651%
TSUGAMI CORP;0.008647%
STAR ASIA INVESTMENT;0.008647%
MERSEN;0.008647%
WISDOMTREE INVESTMENTS;0.008642%
CHOFU SEISAKUSHO CO;0.008637%
JOST WERKE;0.008628%
BENEFITFOCUS;0.008624%
CBTX;0.008619%
DSP GROUP;0.008606%
PLENUS CO;0.008601%
YOKOWO CO;0.008593%
RYOYO ELECTRO CORP;0.008577%
VOSSLOH;0.008575%
FRONT YARD RESIDENTIAL;0.008563%
HYAKUJUSHI BANK;0.008559%
RATTLER MIDSTREAM;0.008556%
DO & CO;0.008538%
ORIGIN ENTERPRISES;0.008537%
BARRETT BUSINESS SVCS;0.008524%
SHIMA SEIKI MFG;0.008516%
LIVE OAK BANCSHARES;0.008504%
TOHO BANK (THE);0.008496%
BONAVA B;0.008477%
TENNECO;0.008461%
TIVITY HEALTH;0.008460%
RESTAR HLDGS CORP;0.008453%
FIRST MID BANCSHARES;0.008437%
ARA LOGOS LOGISTICS;0.008432%
BANK FIRST CORPORATION;0.008429%
BUNKA SHUTTER CO;0.008429%
MUSASHINO BANK;0.008428%
INNATE PHARMA;0.008407%
HOKUTO CORP;0.008400%
FIRST OF LONG ISLAND;0.008388%
CHANGE;0.008387%
YOKOHAMA REITO CO;0.008380%
PEOPLE'S UTAH BANCORP;0.008372%
FUKUSHIMA GALILEI CO;0.008371%
LEOVEGAS;0.008359%
FINANCIAL PRDCTS GRP CO;0.008353%
HOSOKAWA MICRON CORP;0.008319%
MTY FOOD GROUP;0.008316%
WORLD ACCEPTANCE CORP;0.008300%
VITAL KSK HOLDINGS;0.008292%
J-OIL MILLS;0.008262%
JACCS CO;0.008248%
TAKARA LEBEN REIT;0.008228%
GDI PROPERTY GROUP;0.008227%
PACIFIC INDUSTRIAL CO;0.008221%
PROSPERITY REIT;0.008211%
CHANNELADVISOR CORP;0.008210%
UNITED ARROWS;0.008204%
HOMOLOGY MEDICINES;0.008199%
MITSUI E&S HOLDINGS CO;0.008193%
AOMORI BANK (THE);0.008188%
NISHIMATSUYA CHAIN CO;0.008186%
TPG RE FINANCE TRUST;0.008183%
PRIME US REIT;0.008182%
TSUBAKI NAKASHIMA;0.008179%
SIGMA HEALTHCARE;0.008172%
STRIKE COMPANY;0.008171%
KYOKUTO KAIHATSU KOGYO;0.008166%
HONGKONG SHANGHAI HOTEL;0.008129%
GLOBAL DOMINION ACCESS;0.008122%
IQE;0.008116%
SCHOLAR ROCK HOLDING;0.008107%
MCEWEN MINING;0.008089%
FAR EAST CONSORTIUM;0.008079%
ORGANO CORPORATION;0.008074%
NIPPON KOEI CO;0.008067%
FUTURE CORP;0.008065%
BANK RYUKYUS;0.008054%
ARTIS REIT;0.008044%
ENERFLEX;0.008037%
AMBEA AB;0.008029%
TEIKOKU SEN-I CO;0.008028%
AMERICAN VANGUARD CORP;0.008025%
CHARLOTTES WEB HLDGS;0.008023%
KIMBALL ELECTRONICS;0.008015%
EXTENDICARE;0.008003%
NIPPON KANZAI CO;0.007974%
MITSUBOSHI BELTING;0.007971%
YAMASHIN FILTER;0.007961%
BRIDGE BANCORP;0.007960%
TRISTATE CAPITAL HLDGS;0.007949%
PACK CORP (THE);0.007948%
HUB24;0.007945%
FUTUREFUEL CORP;0.007912%
JUMBO INTERACTIVE;0.007912%
MONOGATARI CORP;0.007904%
AKKA TECHNOLOGIES;0.007899%
STATE AUTO FINANCIAL;0.007887%
FIRST COMMUNITY BANCSHS;0.007886%
PUMA BIOTECHNOLOGY;0.007884%
MONEX GROUP;0.007882%
PDL BIOPHARMA;0.007876%
OKAMOTO INDUSTRIES;0.007865%
STAR GROUP;0.007861%
RAIZNEXT CORP;0.007846%
WATERSTONE FINANCIAL;0.007832%
MLP;0.007829%
ASHTROM GROUP;0.007827%
MERCANTILE BANK CORP;0.007826%
KAPPA CREATE CO;0.007823%
HACKETT GROUP;0.007815%
AXOGEN;0.007813%
GUOTAI JUNAN INTL;0.007796%
DEUTSCHE BETEILIGUNGS;0.007791%
NILFISK HOLDING;0.007789%
LEC;0.007787%
BIOSPECIFICS TECH;0.007780%
DAIHO CORP;0.007765%
OBARA GROUP;0.007761%
CORESTATE CAPITAL HLDG;0.007754%
NIPPON SHEET GLASS CO;0.007746%
MANITOWOC CO (NEW);0.007746%
REX AMERICAN RESOURCES;0.007742%
AEDAS HOMES;0.007739%
AOYAMA TRADING CO;0.007726%
A10 NETWORKS;0.007720%
SPECTRUM PHARMACEUTICALS;0.007717%
FRANKLIN FINL NETWORK;0.007716%
CENTRAL SECURITY PATROLS;0.007716%
UNIPRES CORP;0.007703%
MOBILEZONE INH;0.007697%
MIMASU SEMICONDUCTOR IND;0.007685%
INWIDO;0.007666%
LIBERTY OILFIELD SVCS A;0.007661%
COWEN;0.007660%
HANSEN TECHNOLOGIES;0.007658%
SPIRE HEALTHCARE GROUP;0.007642%
YODOGAWA STEEL WORKS;0.007631%
SHIKOKU CHEMICALS CORP;0.007630%
LEONTEQ;0.007622%
MTS SYSTEMS CORP;0.007608%
ADVANSIX;0.007599%
ITURAN LOCATION AND CTRL;0.007590%
US CONCRETE;0.007589%
STAGECOACH GROUP;0.007584%
TV ASAHI HOLDINGS CORP;0.007581%
TARKETT;0.007578%
OMEGA FLEX;0.007570%
RISO KYOIKU CO;0.007566%
V TECHNOLOGY CO;0.007558%
LENDING CLUB;0.007555%
RHOEN-KLINIKUM;0.007544%
RETAIL PARTNERS CO;0.007541%
TOKUSHU TOKAI PAPER CO;0.007538%
EHIME BANK (THE);0.007533%
DEMAE CAN CO;0.007531%
PREFERRED APT CMNTY;0.007527%
PEAPACK GLADSTONE FINL;0.007514%
FORRESTER RESEARCH;0.007512%
NICHICON CORP;0.007512%
SENSIRION;0.007507%
KAGA ELECTRONICS CO;0.007499%
DAI-DAN CO;0.007490%
PREMIER FOODS;0.007484%
LEYOU TECH HLDGS (HK);0.007445%
KANSAI MIRAI FINANCIAL;0.007443%
ELCO;0.007433%
DUSTIN GROUP;0.007431%
PROGENICS PHARMACEUTICAL;0.007431%
RESOURCES CONNECTION;0.007413%
HIBBETT SPORTS;0.007411%
CYTOMX THERAPEUTICS;0.007409%
REPUBLIC BANCORP A (KY);0.007408%
DOVALUE;0.007403%
CUSTOMERS BANCORP INC;0.007401%
RECTICEL;0.007398%
MITIE GROUP;0.007393%
SAGAX D;0.007389%
HERITAGE INSURANCE;0.007361%
F-SECURE;0.007359%
VALLOUREC;0.007358%
SENSHU IKEDA HOLDINGS;0.007356%
WIDEOPENWEST;0.007355%
DUNI;0.007350%
OSAKA SODA CO;0.007347%
INTERSECT ENT;0.007345%
SIERRA WIRELESS;0.007344%
KURABO INDUSTRIES;0.007341%
CHOW SANG SANG HLDG INTL;0.007338%
MARUZEN SHOWA UNYU CO;0.007333%
MATAS;0.007330%
NORWAY ROYAL SALMON;0.007325%
RIGEL PHARMACEUTICALS;0.007313%
JOSHIN DENKI CO;0.007312%
MIDLAND STS BANCORP;0.007307%
ROGERS SUGAR;0.007306%
SELECT ENERGY SERVICES A;0.007302%
MIZUNO CORP;0.007290%
INSTEEL INDUSTRIES;0.007272%
NORITZ CORP;0.007264%
ONESPAWORLD HOLDINGS;0.007254%
CHATHAM LODGING TRUST;0.007252%
EXCHANGE INCOME;0.007247%
DOSHISHA CO;0.007246%
STD LIFE INV PPTY;0.007245%
FUJICCO CO;0.007229%
BANK OF IWATE (THE);0.007211%
PACT GROUP HOLDINGS LTD;0.007209%
MOLECULAR TEMPLATES;0.007199%
DORIAN LPG;0.007198%
OKUWA CO;0.007190%
WORLD;0.007181%
DIAMOND HILL INV GRP;0.007151%
ONWARD HOLDINGS CO;0.007149%
TAKKT;0.007145%
WAKITA & CO;0.007145%
CLEAN ENERGY FUELS;0.007145%
KLOECKNER & CO;0.007133%
CHUGOKU MARINE PAINTS;0.007120%
WERELDHAVE;0.007113%
TEJON RANCH CO;0.007108%
FIRST REIT;0.007107%
MARUDAI FOOD CO;0.007101%
FATTAL HOLDINGS 1998;0.007100%
AIDA ENGINEERING;0.007095%
MIYAZAKI BANK (THE);0.007094%
CHUBU SHIRYO CO;0.007072%
ORESUND INVESTMENT;0.007061%
NEXTAGE;0.007052%
SAVARIA CORP;0.007050%
MATSUYA FOODS HOLDINGS;0.007046%
AB DYNAMICS;0.007044%
EPS HOLDINGS;0.007040%
TPR CO;0.007038%
MENORA MIVTACHIM HLDG 1;0.007021%
CARRIAGE SERVICES;0.006993%
OITA BANK (THE);0.006978%
MATSON;0.006977%
MITSUUROKO GRP HLDGS CO;0.006965%
SMA SOLAR TECHNOLOGY AG;0.006964%
ACCORDIA GOLF TRUST;0.006963%
SAMHALLSBYGGNADSBOLAGE D;0.006945%
AUSTRALIAN PHARMA IND;0.006944%
XVIVO PERFUSION;0.006934%
KITANOTATSUJIN;0.006926%
LAR ESPANA REAL EST SOC;0.006919%
KOMORI CORP;0.006917%
SODICK CO;0.006896%
MORI TRUST HOTEL REIT;0.006894%
TONAMI HOLDINGS CO;0.006878%
NICHIDEN CORP;0.006871%
FUTABA CORP;0.006860%
SIGA TECHNOLOGIES;0.006847%
SCHOELLER-BLECKMANN;0.006842%
CAWACHI;0.006836%
FUJI CO;0.006835%
MITSUI SUGAR CO;0.006827%
ANI PHARMACEUTICALS;0.006815%
MICHAELS COS;0.006814%
CITIZENS A;0.006810%
RENOVA;0.006809%
C-MER EYE CARE HLDGS;0.006793%
TOYO CONSTRUCTION CO;0.006785%
SCANDI STANDARD;0.006773%
DYNEX CAPITAL;0.006773%
BAR HARBOR BANKSHARES;0.006771%
ARC LAND SAKAMOTO CO;0.006769%
TOBII;0.006761%
BYLINE BANCORP;0.006758%
PREMIER GOLD MINES;0.006758%
CENTRAL ASIA METALS;0.006757%
ENDURANCE INTERNATIONAL;0.006756%
AVEX;0.006756%
CANON ELECTRONICS;0.006748%
NIPPON CARBON CO;0.006746%
CHARGEURS;0.006746%
MEDIA DO CO;0.006740%
YAKUODO HOLDINGS CO;0.006734%
YAMABIKO CORP;0.006700%
ACCENT GROUP;0.006699%
REALREAL (THE);0.006698%
MEGACHIPS CORP;0.006680%
VALQUA;0.006680%
ENERGY RECOVERY;0.006678%
TSURUMI MANUFACTURING;0.006669%
ORGANIGRAM HOLDINGS (CA);0.006669%
INFIGEN ENERGY;0.006663%
KOENIG & BAUER;0.006657%
DXP ENTERPRISES;0.006654%
BOOZT;0.006643%
ADESTO TECHNOLOGIES;0.006639%
NIBC HOLDING;0.006639%
YAMAGATA BANK (THE);0.006631%
INDEPENDENT BANK (MICH);0.006630%
VOYAGER THERAPEUTICS;0.006625%
HCI GROUP;0.006620%
GOCO GROUP;0.006618%
MODEC;0.006606%
CORNERSTONE BLDG BRANDS;0.006605%
FREEDOM FOODS GROUP;0.006599%
JERNIGAN CAPITAL;0.006596%
CTT-CORREIOS DE PORTUGAL;0.006595%
BURKHALTER HOLDING;0.006594%
ECOFIBRE;0.006594%
DERICHEBOURG;0.006589%
NVE CORP;0.006568%
HYVE GROUP;0.006563%
NORITAKE CO;0.006561%
TAMURA CORP;0.006558%
ENDEAVOUR SILVER;0.006558%
HAYNES INTERNATIONAL;0.006551%
METROVACESA;0.006551%
CAI INTERNATIONAL;0.006550%
TAKARA LEBEN CO;0.006550%
THERAPEUTICSMD;0.006537%
MEKONOMEN;0.006532%
UUUM;0.006532%
TOSEI CORP;0.006524%
BWX;0.006524%
SERITAGE GROWTH PPTYS A;0.006520%
TAMRON CO;0.006515%
B RILEY FINANCIAL;0.006514%
VSTECS HOLDINGS;0.006505%
ALTECH CORP;0.006505%
FOUNDATION BLDG MATRLS;0.006498%
INSOURCE;0.006496%
FURUKAWA CO;0.006491%
PALFINGER;0.006490%
HIOKI E E CORP;0.006487%
HIBIYA ENGINEERING;0.006482%
ALARIS ROYALTY CORP;0.006471%
ADAPTEO;0.006469%
KONOIKE TRANSPORT;0.006465%
MIDWESTONE FIN GRP (NEW);0.006454%
RYOBI;0.006453%
TKP;0.006450%
FLUSHING FINANCIAL CORP;0.006426%
CMC MARKETS;0.006425%
TINEXTA;0.006425%
HAVERTY FURNITURE;0.006425%
RIKEN KEIKI CO;0.006405%
LANDEC CORP;0.006396%
GRANITE POINT MTG TRUST;0.006375%
COMPUTER PROGRAMS & SYS;0.006372%
FUJIBO HOLDINGS;0.006359%
PROTHENA CORP;0.006354%
DANIELI & CO RNC;0.006346%
COMMUNITY HEALTH SYSTEMS;0.006339%
EREX CO;0.006335%
GMO CLOUD KK;0.006335%
MATRIX SERVICE CO;0.006333%
KAMAKURA SHINSHO;0.006323%
AICHI STEEL CORP;0.006318%
CALITHERA BIOSCIENCES;0.006315%
MACAU LEGEND DEVELOPMENT;0.006306%
LOVISA HOLDINGS;0.006284%
FAR EAST HPTY TRUST;0.006280%
OSJB HOLDINGS CORP;0.006273%
SIIX CORP;0.006269%
AMC ENTERTAINMENT HLDG A;0.006263%
SAMTY RESIDENTIAL INV;0.006261%
HANMI FINANCIAL CORP;0.006252%
TAKASAGO INTERNATIONAL;0.006247%
JOHN MATTSON;0.006241%
FRP HOLDINGS INC;0.006241%
VICTORY CAPITAL HOLDINGS;0.006240%
SINTOKOGIO;0.006237%
O NET TECHNOLOGIES (HK);0.006229%
ADVA OPTICAL NETWORKING;0.006215%
DAIWA INDUSTRIES;0.006213%
ETHAN ALLEN INTERIORS;0.006207%
ECONOCOM GROUP;0.006190%
WILLDAN GROUP;0.006187%
RUTH'S HOSPITALITY GROUP;0.006185%
TOENEC CORP;0.006173%
SAGA;0.006171%
GENWORTH MTG INSURANCE;0.006165%
MITSUI SOKO HOLDINGS CO;0.006163%
OILES CORP;0.006151%
SAINT MARC HOLDINGS CO;0.006142%
ROVIO ENTERTAINMENT;0.006138%
RIETER HOLDING;0.006134%
STARZEN CO;0.006120%
PROTECTOR FORSIKRING;0.006113%
AUTONEUM;0.006112%
SAN JU SAN FINANCIAL GRP;0.006112%
MICRONICS JAPAN CO;0.006102%
DILLARDS A;0.006101%
GREEN BRICK PARTNERS A;0.006100%
ABC ARBITRAGE;0.006091%
DAIICHI JITSUGYO CO;0.006090%
EXP WORLD HOLDINGS;0.006090%
ESPEC CORP;0.006089%
JVC KENWOOD CORP;0.006067%
IDOM;0.006057%
TAIHEI DENGYO KAISHA;0.006046%
JM HOLDINGS CO;0.006044%
FIXSTARS CORP;0.006032%
CAESARSTONE SDOT (USD);0.006013%
GENESCO;0.006002%
FUKUDA CORP;0.005995%
EL POLLO LOCO HOLDINGS;0.005995%
ARCLAND SERVICE HOLDINGS;0.005992%
YONDOSHI HOLDINGS;0.005980%
ORIOLA CORPORATION B;0.005979%
QOL HOLDINGS CO;0.005976%
TODS;0.005975%
COMPUTER MODELLING GROUP;0.005973%
OKABE CO;0.005963%
RIBBON COMMUNICATIONS;0.005940%
OENEO;0.005932%
PINNACLE INVESTMENT MGMT;0.005928%
CELLCOM ISRAEL;0.005920%
REGIS CORP;0.005904%
CNB FINANCIAL CORP;0.005901%
DAINICHISEIKA COLOR&CHEM;0.005898%
MITSUI HIGH-TEC;0.005894%
LIFULL CO;0.005892%
FINANCIAL INSTITUTIONS;0.005873%
READY CAPITAL CORP;0.005868%
PAL GROUP HOLDINGS CO;0.005858%
EM SYSTEMS CO;0.005834%
FIVE POINT HOLDINGS A;0.005830%
BIOCARTIS GROUP;0.005825%
MEIKO ELECTRONICS CO;0.005823%
BUFAB;0.005819%
TRUECAR;0.005801%
MACROMILL;0.005799%
FRASERS HOSPITALITY TRST;0.005797%
LEONI;0.005793%
CURVES HOLDINGS;0.005780%
BANK OF NAGOYA (THE);0.005772%
GAKKEN HOLDINGS CO;0.005768%
CROPENERGIES;0.005760%
TOKYO KIRABOSHI FINL GRP;0.005755%
FUTABA INDUSTRIAL;0.005752%
GILAT SATELLITE NETWORK;0.005744%
EL.EN.;0.005742%
AMUSE;0.005738%
ACCELERATE DIAGNOSTICS;0.005736%
SUN FRONTIER FUDOUSAN CO;0.005735%
INTL MONEY EXPRESS;0.005731%
ARES COMMERCIAL REAL EST;0.005719%
BELLUNA CO;0.005711%
VT HOLDINGS CO;0.005709%
VASTNED RETAIL;0.005688%
NIPPON PARKING DEV CO;0.005687%
SINKO KOGYO CO;0.005675%
YONEX CO;0.005672%
TANSEISHA CO;0.005670%
ONE LIBERTY PROPERTIES;0.005658%
LANNETT CO;0.005645%
RESTAURANT BRANDS;0.005642%
JUPITER MINES;0.005633%
CRINETICS PHARMA;0.005629%
WATFORD HOLDINGS;0.005626%
STERLING CONSTRUCTION CO;0.005602%
NORITSU KOKI CO;0.005597%
HOMETRUST BANCSHARES;0.005597%
YUMESHIN HOLDINGS;0.005583%
FRANKS INTERNATIONAL;0.005580%
SOURCENEXT CORP;0.005569%
ADVAN CO;0.005556%
DENYO CO;0.005550%
PASONA GROUP;0.005537%
VAPOTHERM;0.005536%
NISSEI ASB MACHINE CO;0.005534%
MEDICAL DATA VISION;0.005521%
GAMESTOP CORP A;0.005508%
TENMA CORP;0.005508%
VISHAY PRECISION GROUP;0.005507%
AKATSUKI;0.005502%
SHIKOKU BANK (THE);0.005501%
SUMITOMO SEIKA CHEMICALS;0.005485%
FRANKLIN COVEY CO;0.005483%
POWELL INDUSTRIES;0.005483%
ES-CON JAPAN;0.005466%
STELLA CHEMIFA CORP;0.005466%
MOLECULAR PARTNERS;0.005461%
BLUE SQUARE REAL ESTATE;0.005455%
EQUITY BANCSHARES;0.005452%
FUKUI COMPUTER HOLDINGS;0.005443%
SOILBUILD BUSINESS REIT;0.005442%
FERROTEC HOLDINGS CORP;0.005438%
INTEGRATED RESEARCH;0.005426%
KOA CORP;0.005422%
TSUKUI CORP;0.005417%
SHOE CARNIVAL;0.005394%
MEISEI INDUSTRIAL CO;0.005386%
SOFTWARE SERVICE;0.005383%
G-7 HOLDINGS;0.005383%
SB TECHNOLOGY CORP;0.005381%
TEKKEN CORP;0.005379%
NUMIS CORPORATION;0.005379%
SCHRODER REAL ESTATE INV;0.005369%
AMAG PHARMACEUTICALS;0.005359%
KLAB;0.005352%
HYSTER-YALE A;0.005331%
WHITESTONE REIT;0.005325%
JAPAN MED. DYNAMIC MKT;0.005323%
KATAKURA INDUSTRIES CO;0.005308%
GOLDCREST CO;0.005307%
PROTO CORP;0.005301%
FUJIO FOOD SYSTEM CO;0.005295%
ASAHI DIAMOND INDL CO;0.005291%
ATLANTIC CAPITAL BANCSHS;0.005291%
SOLGOLD;0.005289%
AUBAY;0.005282%
ANEST IWATA CORP;0.005277%
RISO KAGAKU CORP;0.005275%
CAPITAL CITY BANK GROUP;0.005274%
RDI REIT;0.005271%
INES CORP;0.005260%
RS TECHNOLOGIES CO;0.005258%
SHIN NIPPON AIR TECH;0.005250%
ALPEN CO;0.005242%
ISHIHARA SANGYO KAISHA;0.005199%
UNION TOOL CO;0.005188%
ELAN CORP;0.005187%
VECTOR MINATO KU;0.005182%
OYO CORP;0.005160%
TSI HOLDINGS CO;0.005140%
HALOWS CO;0.005132%
ICOM;0.005130%
ITOCHU-SHOKUHIN CO;0.005126%
REVOLVE GROUP A;0.005122%
ENIGMO;0.005117%
DENKI KOGYO CO;0.005117%
MARUSAN SECURITIES CO;0.005116%
CEDAR WOODS PROPERTIES;0.005108%
ASAHI CO;0.005100%
TACHI-S CO;0.005093%
LITHIUM AMERICAS CORP;0.005088%
HODOGAYA CHEMICAL CO;0.005084%
STOBART GROUP;0.005081%
VICTORIA;0.005074%
LORAL SPACE & COMMU;0.005044%
TATSUTA ELEC WIRE & CBL;0.005016%
PRESS KOGYO CO;0.005013%
TOA CORP;0.005012%
G TEKT CORPORATION;0.004995%
BERTRANDT;0.004993%
ROCK FIELD CO;0.004982%
WDB HOLDINGS CO;0.004981%
STOLT NIELSEN;0.004971%
YAMANASHI CHUO BANK(THE);0.004961%
GENKY DRUGSTORES CO;0.004957%
SAKAI CHEMICAL IND CO;0.004949%
ASCOM HOLDING;0.004949%
OPT HOLDING;0.004931%
MIE KOTSU GRP HLDGS (JT);0.004915%
