10/13/2022,0.017090789
10/14/2022,-0.011540425
10/17/2022,0.018047373
10/18/2022,0.011287226
10/19/2022,-0.00895426
10/20/2022,-0.004078569
10/21/2022,0.011322432
10/24/2022,0.012046329
10/25/2022,0.018147906
10/26/2022,0.007494789
10/27/2022,0.00163205
10/28/2022,0.010432161
10/31/2022,-0.003305431
11/01/2022,0.004326752
11/02/2022,-0.013408956
11/03/2022,-0.010156136
11/04/2022,0.018604142
11/07/2022,0.008261964
11/08/2022,0.009797126
11/09/2022,-0.013546603
11/10/2022,0.040338147
11/11/2022,0.008296327
11/14/2022,-0.006792937
11/15/2022,0.005718763
11/16/2022,-0.006091721
11/17/2022,-0.006154755
11/18/2022,0.009402433
11/21/2022,-0.003208484
11/22/2022,0.014079892
11/23/2022,0.005480268
11/24/2022,0.003988557
11/25/2022,0.001452895
11/28/2022,-0.013263896
11/30/2022,0.015620634
12/01/2022,0.008123243
12/02/2022,-0.002704538
12/05/2022,-0.011198915
12/06/2022,-0.008753004
12/07/2022,-0.000218933
12/08/2022,0.004446264
12/09/2022,-0.00245184
12/12/2022,0.005903947
12/13/2022,0.010431853
12/14/2022,-0.002648817
12/15/2022,-0.020015748
12/16/2022,-0.011937177
12/19/2022,-0.005795455
12/20/2022,0.003628668
12/21/2022,0.011942953
12/22/2022,-0.00699875
12/23/2022,0.005110661
12/27/2022,0.002391847
12/28/2022,-0.010186611
12/29/2022,0.009549197
12/30/2022,-0.004711854
12/31/2022,0
01/02/2023,0.00176969
01/03/2023,-0.00182748
01/04/2023,0.008935712
01/05/2023,-0.008977547
01/06/2023,0.021179131
01/09/2023,0.004098902
01/10/2023,0.000523194
01/11/2023,0.008576528
01/12/2023,0.006432805
01/13/2023,0.003491984
01/16/2023,0.000135259
01/17/2023,-0.001542968
01/18/2023,-0.00849636
01/19/2023,-0.008907587
01/20/2023,0.010616636
01/23/2023,0.00727825
01/24/2023,0.001350965
01/25/2023,0.001346069
01/26/2023,0.00439493
01/27/2023,-1.52783E-05
01/30/2023,-0.005222195
01/31/2023,0.007799157
02/01/2023,0.006007553
02/02/2023,0.00488399
02/03/2023,-0.010136582
02/06/2023,-0.009430169
02/07/2023,0.004719998
02/08/2023,-0.003602175
02/09/2023,-0.003526123
02/10/2023,0.002293309
02/13/2023,0.007122516
02/14/2023,-0.001484051
02/15/2023,-0.001507664
02/16/2023,-0.00357424
02/17/2023,-0.000808395
02/20/2023,0.00219643
02/21/2023,-0.01234549
02/22/2023,-0.00451261
02/23/2023,0.001077071
02/24/2023,-0.00788067
